date,volume
2019-05-27,7704.607143
2019-05-27,7697.529762
2019-05-27,7690.452381
2019-05-27,7683.375
2019-05-27,7676.297619
2019-05-27,7669.220238
2019-05-28,7662.142857
2019-05-28,7655.065476
2019-05-28,7647.988095
2019-05-28,7640.910714
2019-05-28,7633.833333
2019-05-28,7626.755952
2019-05-28,7619.678571
2019-05-28,7612.60119
2019-05-28,7605.52381
2019-05-28,7598.446429
2019-05-28,7591.369048
2019-05-28,7584.291667
2019-05-28,7577.214286
2019-05-28,7570.136905
2019-05-28,7563.059524
2019-05-28,7555.982143
2019-05-28,7548.904762
2019-05-28,7541.827381
2019-05-28,7534.75
2019-05-28,7527.672619
2019-05-28,7520.595238
2019-05-28,7513.517857
2019-05-28,7506.440476
2019-05-28,7499.363095
2019-05-29,7492.285714
2019-05-29,7485.208333
2019-05-29,7478.130952
2019-05-29,7471.053571
2019-05-29,7463.97619
2019-05-29,7456.89881
2019-05-29,7449.821429
2019-05-29,7442.744048
2019-05-29,7435.666667
2019-05-29,7428.589286
2019-05-29,7421.511905
2019-05-29,7414.434524
2019-05-29,7407.357143
2019-05-29,7400.279762
2019-05-29,7393.202381
2019-05-29,7386.125
2019-05-29,7379.047619
2019-05-29,7371.970238
2019-05-29,7364.892857
2019-05-29,7357.815476
2019-05-29,7350.738095
2019-05-29,7343.660714
2019-05-29,7336.583333
2019-05-29,7329.505952
2019-05-30,7322.428571
2019-05-30,7315.35119
2019-05-30,7308.27381
2019-05-30,7301.196429
2019-05-30,7294.119048
2019-05-30,7287.041667
2019-05-30,7279.964286
2019-05-30,7272.886905
2019-05-30,7265.809524
2019-05-30,7258.732143
2019-05-30,7251.654762
2019-05-30,7244.577381
2019-05-30,7237.5
2019-05-30,7230.422619
2019-05-30,7223.345238
2019-05-30,7216.267857
2019-05-30,7209.190476
2019-05-30,7202.113095
2019-05-30,7195.035714
2019-05-30,7187.958333
2019-05-30,7180.880952
2019-05-30,7173.803571
2019-05-30,7166.72619
2019-05-30,7159.64881
2019-05-31,7152.571429
2019-05-31,7145.494048
2019-05-31,7138.416667
2019-05-31,7131.339286
2019-05-31,7124.261905
2019-05-31,7117.184524
2019-05-31,7110.107143
2019-05-31,7103.029762
2019-05-31,7095.952381
2019-05-31,7088.875
2019-05-31,7081.797619
2019-05-31,7074.720238
2019-05-31,7067.642857
2019-05-31,7060.565476
2019-05-31,7053.488095
2019-05-31,7046.410714
2019-05-31,7039.333333
2019-05-31,7032.255952
2019-05-31,7025.178571
2019-05-31,7018.10119
2019-05-31,7011.02381
2019-05-31,7003.946429
2019-05-31,6996.869048
2019-05-31,6989.791667
2019-06-01,6982.714286
2019-06-01,6975.636905
2019-06-01,6968.559524
2019-06-01,6961.482143
2019-06-01,6954.404762
2019-06-01,6947.327381
2019-06-01,6940.25
2019-06-01,6933.172619
2019-06-01,6926.095238
2019-06-01,6919.017857
2019-06-01,6911.940476
2019-06-01,6904.863095
2019-06-01,6897.785714
2019-06-01,6890.708333
2019-06-01,6883.630952
2019-06-01,6876.553571
2019-06-01,6869.47619
2019-06-01,6862.39881
2019-06-01,6855.321429
2019-06-01,6848.244048
2019-06-01,6841.166667
2019-06-01,6834.089286
2019-06-01,6827.011905
2019-06-01,6819.934524
2019-06-02,6812.857143
2019-06-02,6805.779762
2019-06-02,6798.702381
2019-06-02,6791.625
2019-06-02,6784.547619
2019-06-02,6777.470238
2019-06-02,6770.392857
2019-06-02,6763.315476
2019-06-02,6756.238095
2019-06-02,6749.160714
2019-06-02,6742.083333
2019-06-02,6735.005952
2019-06-02,6727.928571
2019-06-02,6720.85119
2019-06-02,6713.77381
2019-06-02,6706.696429
2019-06-02,6699.619048
2019-06-02,6692.541667
2019-06-02,6685.464286
2019-06-02,6678.386905
2019-06-02,6671.309524
2019-06-02,6664.232143
2019-06-02,6657.154762
2019-06-02,6650.077381
2019-06-03,6643
2019-06-03,6645.410714
2019-06-03,6647.821429
2019-06-03,6650.232143
2019-06-03,6652.642857
2019-06-03,6655.053571
2019-06-03,6657.464286
2019-06-03,6659.875
2019-06-03,6662.285714
2019-06-03,6664.696429
2019-06-03,6667.107143
2019-06-03,6669.517857
2019-06-03,6671.928571
2019-06-03,6674.339286
2019-06-03,6676.75
2019-06-03,6679.160714
2019-06-03,6681.571429
2019-06-03,6683.982143
2019-06-03,6686.392857
2019-06-03,6688.803571
2019-06-03,6691.214286
2019-06-03,6693.625
2019-06-03,6696.035714
2019-06-03,6698.446429
2019-06-04,6700.857143
2019-06-04,6703.267857
2019-06-04,6705.678571
2019-06-04,6708.089286
2019-06-04,6710.5
2019-06-04,6712.910714
2019-06-04,6715.321429
2019-06-04,6717.732143
2019-06-04,6720.142857
2019-06-04,6722.553571
2019-06-04,6724.964286
2019-06-04,6727.375
2019-06-04,6729.785714
2019-06-04,6732.196429
2019-06-04,6734.607143
2019-06-04,6737.017857
